Object ID,Department,Object Date,Continent,Tags,Link Resource
28526,Arms and Armor,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/28526
33443,Arms and Armor,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/33443
34657,Arms and Armor,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/34657
34688,Arms and Armor,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/34688
201715,European Sculpture and Decorative Arts,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/201715
380526,Drawings and Prints,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/380526
400113,Drawings and Prints,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/400113
400115,Drawings and Prints,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/400115
173431,European Sculpture and Decorative Arts,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/173431
236575,European Sculpture and Decorative Arts,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/236575
43914,Asian Art,18,An,Butterflies,http://www.metmuseum.org/art/collection/search/43914
115,American Decorative Arts,18,Na,Butterflies|Beakers,http://www.metmuseum.org/art/collection/search/115
41095,Asian Art,18,An,Butterflies|Bottles,http://www.metmuseum.org/art/collection/search/41095
41434,Asian Art,18,An,Butterflies|Bottles,http://www.metmuseum.org/art/collection/search/41434
125,American Decorative Arts,18,Eu,Butterflies|Bulls,http://www.metmuseum.org/art/collection/search/125
40535,Asian Art,18,An,Butterflies|Cabinets,http://www.metmuseum.org/art/collection/search/40535
68841,Asian Art,18,An,Butterflies|Cats,http://www.metmuseum.org/art/collection/search/68841
46905,Asian Art,18,An,Butterflies|Cups,http://www.metmuseum.org/art/collection/search/46905
28386,Arms and Armor,18,An,Butterflies|Dragonflies,http://www.metmuseum.org/art/collection/search/28386
37286,Asian Art,18,An,Butterflies|Dragonflies|Flowers,http://www.metmuseum.org/art/collection/search/37286
7331,American Decorative Arts,18,Eu,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/7331
26923,Arms and Armor,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/26923
208122,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/208122
199198,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/199198
202482,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/202482
222134,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/222134
27693,Arms and Armor,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/27693
227682,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/227682
448413,Islamic Art,18,As,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/448413
66244,Asian Art,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/66244
67223,Asian Art,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/67223
28250,Arms and Armor,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/28250
28303,Arms and Armor,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/28303
28444,Arms and Armor,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/28444
28550,Arms and Armor,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/28550
34439,Arms and Armor,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/34439
34459,Arms and Armor,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/34459
34751,Arms and Armor,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/34751
196259,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/196259
206022,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/206022
206069,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/206069
194366,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/194366
197579,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/197579
203452,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/203452
208303,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/208303
203454,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/203454
203476,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/203476
201276,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/201276
199293,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/199293
19004,American Decorative Arts,18,Na,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/19004
219931,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/219931
191044,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/191044
196270,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/196270
229620,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/229620
194333,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/194333
229614,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/229614
229652,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/229652
641063,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/641063
36059,Asian Art,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/36059
45848,Asian Art,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/45848
49191,Asian Art,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/49191
56702,Asian Art,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/56702
68435,Asian Art,18,An,Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/68435
205323,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers|Bottles,http://www.metmuseum.org/art/collection/search/205323
43231,Asian Art,18,An,Butterflies|Flowers|Bowls,http://www.metmuseum.org/art/collection/search/43231
50798,Asian Art,18,An,Butterflies|Flowers|Bowls,http://www.metmuseum.org/art/collection/search/50798
46463,Asian Art,18,An,Butterflies|Flowers|Cups,http://www.metmuseum.org/art/collection/search/46463
40865,Asian Art,18,An,Butterflies|Flowers|Dishes,http://www.metmuseum.org/art/collection/search/40865
40866,Asian Art,18,An,Butterflies|Flowers|Dishes,http://www.metmuseum.org/art/collection/search/40866
47247,Asian Art,18,An,Butterflies|Flowers|Dishes,http://www.metmuseum.org/art/collection/search/47247
114,American Decorative Arts,18,Na,Butterflies|Flowers|Drinking Glasses,http://www.metmuseum.org/art/collection/search/114
46588,Asian Art,18,An,Butterflies|Flowers|Jars,http://www.metmuseum.org/art/collection/search/46588
223111,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/223111
66608,Asian Art,18,An,Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/66608
233022,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/233022
188652,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers|Leaves|Teapots,http://www.metmuseum.org/art/collection/search/188652
165,American Decorative Arts,18,Na,Butterflies|Flowers|Leaves|Trays,http://www.metmuseum.org/art/collection/search/165
102,American Decorative Arts,18,An,Butterflies|Flowers|Leaves|Trays,http://www.metmuseum.org/art/collection/search/102
47754,Asian Art,18,An,Butterflies|Flowers|Leaves|Vases,http://www.metmuseum.org/art/collection/search/47754
40879,Asian Art,18,An,Butterflies|Flowers|Plants|Dishes,http://www.metmuseum.org/art/collection/search/40879
57939,Asian Art,18,An,Butterflies|Flowers|Plants|Leaves,http://www.metmuseum.org/art/collection/search/57939
199120,European Sculpture and Decorative Arts,18,An,Butterflies|Flowers|Saucers,http://www.metmuseum.org/art/collection/search/199120
46451,Asian Art,18,An,Butterflies|Flowers|Saucers,http://www.metmuseum.org/art/collection/search/46451
42071,Asian Art,18,An,Butterflies|Flowers|Teapots,http://www.metmuseum.org/art/collection/search/42071
40620,Asian Art,18,An,Butterflies|Flowers|Vases,http://www.metmuseum.org/art/collection/search/40620
46739,Asian Art,18,An,Butterflies|Jars,http://www.metmuseum.org/art/collection/search/46739
71874,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/71874
44036,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/44036
53415,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/53415
71196,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/71196
66167,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/66167
65934,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/65934
66094,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/66094
66115,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/66115
66441,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/66441
66550,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/66550
66558,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/66558
66922,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/66922
67004,Asian Art,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/67004
34560,Arms and Armor,18,An,Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/34560
298,American Decorative Arts,18,Eu,Butterflies|Lilies,http://www.metmuseum.org/art/collection/search/298
29699,Arms and Armor,18,An,Butterflies|Plants,http://www.metmuseum.org/art/collection/search/29699
25717,Arms and Armor,18,An,Butterflies|Plants,http://www.metmuseum.org/art/collection/search/25717
28130,Arms and Armor,18,An,Butterflies|Plants,http://www.metmuseum.org/art/collection/search/28130
28480,Arms and Armor,18,An,Butterflies|Plants,http://www.metmuseum.org/art/collection/search/28480
391473,Drawings and Prints,18,An,Butterflies|Plants,http://www.metmuseum.org/art/collection/search/391473
253,American Decorative Arts,18,Na,Butterflies|Poppies|Leaves,http://www.metmuseum.org/art/collection/search/253
116,American Decorative Arts,18,Na,Butterflies|Roses|Leaves,http://www.metmuseum.org/art/collection/search/116
188648,European Sculpture and Decorative Arts,18,An,Butterflies|Roses|Leaves|Trays,http://www.metmuseum.org/art/collection/search/188648
46904,Asian Art,18,An,Butterflies|Saucers,http://www.metmuseum.org/art/collection/search/46904
208396,European Sculpture and Decorative Arts,18,An,Butterflies|Saucers,http://www.metmuseum.org/art/collection/search/208396
260,American Decorative Arts,18,Na,Butterflies|Shells,http://www.metmuseum.org/art/collection/search/260
157760,Costume Institute,18,An,Butterflies|Snails|Cranes|Flowers,http://www.metmuseum.org/art/collection/search/157760
34522,Arms and Armor,18,An,Butterflies|Spiders,http://www.metmuseum.org/art/collection/search/34522
170,American Decorative Arts,18,Na,Butterflies|Sunflowers,http://www.metmuseum.org/art/collection/search/170
183,American Decorative Arts,18,Na,Cats|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/183
177,American Decorative Arts,18,Na,Chinoiserie|Fans|Men|Women|Putti|Dogs|Butterflies,http://www.metmuseum.org/art/collection/search/177
90,American Decorative Arts,18,An,Costumes|Butterflies,http://www.metmuseum.org/art/collection/search/90
37,American Decorative Arts,18,Eu,Costumes|Butterflies,http://www.metmuseum.org/art/collection/search/37
257,American Decorative Arts,18,Na,Costumes|Women|Butterflies,http://www.metmuseum.org/art/collection/search/257
44,American Decorative Arts,18,An,Cranes|Butterflies,http://www.metmuseum.org/art/collection/search/44
254,American Decorative Arts,18,Na,Cupid|Butterflies|Pigs,http://www.metmuseum.org/art/collection/search/254
92,American Decorative Arts,18,Na,Cupid|Butterflies|Stars,http://www.metmuseum.org/art/collection/search/92
195,American Decorative Arts,18,Na,Deer|Butterflies|Trees,http://www.metmuseum.org/art/collection/search/195
29793,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/29793
29658,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/29658
30075,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/30075
35039,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/35039
58828,Asian Art,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/58828
58874,Asian Art,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/58874
58876,Asian Art,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/58876
66815,Asian Art,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/66815
66816,Asian Art,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/66816
67224,Asian Art,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/67224
25764,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/25764
25768,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/25768
25773,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/25773
28726,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/28726
28808,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/28808
28865,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/28865
34386,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/34386
34664,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/34664
34675,Arms and Armor,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/34675
58398,Asian Art,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/58398
400114,Drawings and Prints,18,An,Dragonflies,http://www.metmuseum.org/art/collection/search/400114
34556,Arms and Armor,18,An,Dragonflies|Insects|Butterflies,http://www.metmuseum.org/art/collection/search/34556
28720,Arms and Armor,18,An,Dragonflies|Leaves,http://www.metmuseum.org/art/collection/search/28720
42318,Asian Art,18,An,Dragonflies|Peonies|Dishes,http://www.metmuseum.org/art/collection/search/42318
28721,Arms and Armor,18,An,Dragonflies|Plants,http://www.metmuseum.org/art/collection/search/28721
29741,Arms and Armor,18,An,Dragonflies|Plants,http://www.metmuseum.org/art/collection/search/29741
48,American Decorative Arts,18,An,Dragons|Deer|Lions|Butterflies,http://www.metmuseum.org/art/collection/search/48
95,American Decorative Arts,18,An,Dresses|Butterflies,http://www.metmuseum.org/art/collection/search/95
97,American Decorative Arts,18,An,Dresses|Butterflies,http://www.metmuseum.org/art/collection/search/97
89,American Decorative Arts,18,An,Dresses|Butterflies,http://www.metmuseum.org/art/collection/search/89
91,American Decorative Arts,18,An,Dresses|Butterflies,http://www.metmuseum.org/art/collection/search/91
86,American Decorative Arts,18,An,Dresses|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/86
81,American Decorative Arts,18,An,Dresses|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/81
78,American Decorative Arts,18,Eu,Dresses|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/78
88,American Decorative Arts,18,An,Dresses|Butterflies|Tigers|Flowers,http://www.metmuseum.org/art/collection/search/88
47,American Decorative Arts,18,An,Ducks|Butterflies,http://www.metmuseum.org/art/collection/search/47
53,American Decorative Arts,18,An,Ducks|Butterflies,http://www.metmuseum.org/art/collection/search/53
188,American Decorative Arts,18,Na,Ducks|Plants|Parrots|Butterflies,http://www.metmuseum.org/art/collection/search/188
176,American Decorative Arts,18,Na,Fans|Arrows|Butterflies,http://www.metmuseum.org/art/collection/search/176
73,American Decorative Arts,18,Na,Fans|Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/73
182,American Decorative Arts,18,Na,Fans|Women|Horse Riding|Butterflies|Trees,http://www.metmuseum.org/art/collection/search/182
51,American Decorative Arts,18,An,Fish|Insects|Butterflies,http://www.metmuseum.org/art/collection/search/51
109,American Decorative Arts,18,Na,Fruit|Butterflies|Leaves|Bottles,http://www.metmuseum.org/art/collection/search/109
39,American Decorative Arts,18,Na,Fruit|Butterflies|Plants,http://www.metmuseum.org/art/collection/search/39
87,American Decorative Arts,18,An,Fruit|Cherries|Butterflies|Leaves,http://www.metmuseum.org/art/collection/search/87
189,American Decorative Arts,18,Na,Grapes|Butterflies|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/189
154,American Decorative Arts,18,Na,Human Figures|Butterflies|Chariots|Boxes,http://www.metmuseum.org/art/collection/search/154
147,American Decorative Arts,18,Na,Human Figures|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/147
50,American Decorative Arts,18,An,Human Figures|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/50
45,American Decorative Arts,18,An,Human Figures|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/45
37296,Asian Art,18,An,Insects,http://www.metmuseum.org/art/collection/search/37296
30055,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/30055
200401,European Sculpture and Decorative Arts,18,An,Insects,http://www.metmuseum.org/art/collection/search/200401
29462,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/29462
29468,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/29468
29474,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/29474
35022,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/35022
72049,Asian Art,18,An,Insects,http://www.metmuseum.org/art/collection/search/72049
35631,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/35631
44118,Asian Art,18,An,Insects,http://www.metmuseum.org/art/collection/search/44118
57258,Asian Art,18,An,Insects,http://www.metmuseum.org/art/collection/search/57258
24989,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/24989
25692,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/25692
25750,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/25750
25782,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/25782
28038,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28038
28070,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28070
28156,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28156
28179,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28179
28196,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28196
28304,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28304
28406,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28406
28433,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28433
28460,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28460
28601,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28601
28816,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28816
28937,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/28937
34497,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/34497
34499,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/34499
34521,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/34521
34549,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/34549
34569,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/34569
34658,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/34658
35183,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/35183
35220,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/35220
35228,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/35228
35232,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/35232
35324,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/35324
199267,European Sculpture and Decorative Arts,18,An,Insects,http://www.metmuseum.org/art/collection/search/199267
198537,European Sculpture and Decorative Arts,18,An,Insects,http://www.metmuseum.org/art/collection/search/198537
400112,Drawings and Prints,18,An,Insects,http://www.metmuseum.org/art/collection/search/400112
400116,Drawings and Prints,18,An,Insects,http://www.metmuseum.org/art/collection/search/400116
29537,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/29537
29654,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/29654
226567,European Sculpture and Decorative Arts,18,An,Insects,http://www.metmuseum.org/art/collection/search/226567
29637,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/29637
29691,Arms and Armor,18,An,Insects,http://www.metmuseum.org/art/collection/search/29691
43867,Asian Art,18,An,Insects,http://www.metmuseum.org/art/collection/search/43867
43933,Asian Art,18,An,Insects,http://www.metmuseum.org/art/collection/search/43933
385472,Drawings and Prints,18,An,Insects,http://www.metmuseum.org/art/collection/search/385472
39866,Asian Art,18,An,Insects|Bamboo,http://www.metmuseum.org/art/collection/search/39866
58586,Asian Art,18,An,Insects|Bees|Flowers,http://www.metmuseum.org/art/collection/search/58586
41245,Asian Art,18,An,Insects|Bottles,http://www.metmuseum.org/art/collection/search/41245
41523,Asian Art,18,An,Insects|Bottles,http://www.metmuseum.org/art/collection/search/41523
41562,Asian Art,18,An,Insects|Bottles,http://www.metmuseum.org/art/collection/search/41562
205151,European Sculpture and Decorative Arts,18,An,Insects|Bowls,http://www.metmuseum.org/art/collection/search/205151
28461,Arms and Armor,18,An,Insects|Butterflies,http://www.metmuseum.org/art/collection/search/28461
114742,Costume Institute,18,An,Insects|Butterflies,http://www.metmuseum.org/art/collection/search/114742
34960,Arms and Armor,18,An,Insects|Butterflies|Dragonflies,http://www.metmuseum.org/art/collection/search/34960
205842,European Sculpture and Decorative Arts,18,An,Insects|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/205842
157540,Costume Institute,18,An,Insects|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/157540
28583,Arms and Armor,18,An,Insects|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/28583
707883,European Sculpture and Decorative Arts,18,An,Insects|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/707883
707884,European Sculpture and Decorative Arts,18,An,Insects|Butterflies|Flowers,http://www.metmuseum.org/art/collection/search/707884
37288,Asian Art,18,An,Insects|Butterflies|Plants,http://www.metmuseum.org/art/collection/search/37288
258,American Decorative Arts,18,Na,Insects|Butterflies|Snails|Flowers|Still Life,http://www.metmuseum.org/art/collection/search/258
101,American Decorative Arts,18,Na,Insects|Butterflies|Tea Caddy,http://www.metmuseum.org/art/collection/search/101
43275,Asian Art,18,An,Insects|Dishes,http://www.metmuseum.org/art/collection/search/43275
28629,Arms and Armor,18,An,Insects|Dragonflies,http://www.metmuseum.org/art/collection/search/28629
34490,Arms and Armor,18,An,Insects|Dragonflies,http://www.metmuseum.org/art/collection/search/34490
37291,Asian Art,18,An,Insects|Dragonflies|Flowers|Plants,http://www.metmuseum.org/art/collection/search/37291
28566,Arms and Armor,18,An,Insects|Feathers,http://www.metmuseum.org/art/collection/search/28566
37295,Asian Art,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/37295
231133,European Sculpture and Decorative Arts,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/231133
90992,Costume Institute,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/90992
58397,Asian Art,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/58397
58476,Asian Art,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/58476
195275,European Sculpture and Decorative Arts,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/195275
221724,European Sculpture and Decorative Arts,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/221724
68829,Asian Art,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/68829
28584,Arms and Armor,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/28584
28722,Arms and Armor,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/28722
28858,Arms and Armor,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/28858
35231,Arms and Armor,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/35231
196553,European Sculpture and Decorative Arts,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/196553
200777,European Sculpture and Decorative Arts,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/200777
43861,Asian Art,18,An,Insects|Flowers,http://www.metmuseum.org/art/collection/search/43861
9303,American Decorative Arts,18,Eu,Insects|Flowers|Bees,http://www.metmuseum.org/art/collection/search/9303
42320,Asian Art,18,An,Insects|Flowers|Dishes,http://www.metmuseum.org/art/collection/search/42320
40867,Asian Art,18,An,Insects|Flowers|Dishes,http://www.metmuseum.org/art/collection/search/40867
72738,Asian Art,18,An,Insects|Flowers|Jars,http://www.metmuseum.org/art/collection/search/72738
37283,Asian Art,18,An,Insects|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/37283
37285,Asian Art,18,An,Insects|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/37285
189448,European Sculpture and Decorative Arts,18,An,Insects|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/189448
28699,Arms and Armor,18,An,Insects|Flowers|Leaves,http://www.metmuseum.org/art/collection/search/28699
37284,Asian Art,18,An,Insects|Flowers|Plants,http://www.metmuseum.org/art/collection/search/37284
48053,Asian Art,18,An,Insects|Flowers|Vases,http://www.metmuseum.org/art/collection/search/48053
67694,Asian Art,18,An,Insects|Gourds,http://www.metmuseum.org/art/collection/search/67694
188546,European Sculpture and Decorative Arts,18,An,Insects|Insignia|Trays,http://www.metmuseum.org/art/collection/search/188546
360446,Drawings and Prints,18,An,Insects|Leaves,http://www.metmuseum.org/art/collection/search/360446
41612,Asian Art,18,An,Insects|Leaves|Bottles,http://www.metmuseum.org/art/collection/search/41612
37290,Asian Art,18,An,Insects|Plants,http://www.metmuseum.org/art/collection/search/37290
37293,Asian Art,18,An,Insects|Plants,http://www.metmuseum.org/art/collection/search/37293
24987,Arms and Armor,18,An,Insects|Plants,http://www.metmuseum.org/art/collection/search/24987
28700,Arms and Armor,18,An,Insects|Plants,http://www.metmuseum.org/art/collection/search/28700
29971,Arms and Armor,18,An,Insects|Plants,http://www.metmuseum.org/art/collection/search/29971
46562,Asian Art,18,An,Insects|Plants|Vases,http://www.metmuseum.org/art/collection/search/46562
188632,European Sculpture and Decorative Arts,18,An,Insects|Saucers,http://www.metmuseum.org/art/collection/search/188632
28608,Arms and Armor,18,An,Insects|Spiders,http://www.metmuseum.org/art/collection/search/28608
58554,Asian Art,18,An,Insects|Trees,http://www.metmuseum.org/art/collection/search/58554
45919,Asian Art,18,An,Insects|Vases,http://www.metmuseum.org/art/collection/search/45919
212,American Decorative Arts,18,Na,Kings|Men|Women|Unicorns|Butterflies|Snails|Snakes|Lions|Trees|Adam|Eve,http://www.metmuseum.org/art/collection/search/212
75,American Decorative Arts,18,An,Leaves|Butterflies,http://www.metmuseum.org/art/collection/search/75
100,American Decorative Arts,18,Na,Love|Girls|Mothers|Female Nudes|Butterflies,http://www.metmuseum.org/art/collection/search/100
